Dates	Open	Close	High	Low	Volume	Cham_Trend	Cham_Osc_Pos	Cham_Osc_Neg	Volume_5_SMA
6/30/2021 18:15	4294	4293.75	4294.25	4293.25	409	3	0	0	886.2
6/30/2021 18:20	4293.75	4294	4294	4293.5	227	3	0	0	702
6/30/2021 18:25	4294	4294.25	4294.75	4294	206	3	0	0	352.8
6/30/2021 18:30	4294.5	4294.25	4294.75	4294	162	3	0	0	290
6/30/2021 18:35	4294.25	4294.5	4294.5	4294.25	128	3	2	0	226.4
6/30/2021 18:40	4294.25	4295	4295	4294.25	266	3	2	0	197.8
6/30/2021 18:45	4294.75	4294.5	4295	4294.25	162	3	0	0	184.8
6/30/2021 18:50	4294.75	4295.25	4295.5	4294.75	306	3	3	0	204.8
6/30/2021 18:55	4295.5	4295.25	4295.5	4295	151	3	3	0	202.6
6/30/2021 19:00	4295	4294.5	4295	4294.25	378	3	0	0	252.6
6/30/2021 19:05	4294.25	4294.25	4294.75	4294.25	223	3	0	0	244
6/30/2021 19:10	4294.5	4294.75	4295	4294.25	250	3	0	0	261.6
6/30/2021 19:15	4294.75	4294.75	4295	4294.5	141	3	0	0	228.6
6/30/2021 19:20	4294.75	4294.5	4294.75	4294.5	225	3	0	0	243.4
6/30/2021 19:25	4294.75	4294.25	4295	4294.25	235	2	0	-1	214.8
6/30/2021 19:30	4294.25	4294	4294.25	4293.75	468	2	0	-2	263.8
6/30/2021 19:35	4294	4293.5	4294	4293.25	298	2	0	-4	273.4
6/30/2021 19:40	4293.25	4294.25	4294.25	4293.25	419	2	0	0	329
6/30/2021 19:45	4294	4294.25	4294.5	4294	254	2	0	0	334.8
6/30/2021 19:50	4294.25	4293.75	4294.5	4293.5	371	2	0	-2	362
6/30/2021 19:55	4293.75	4294.5	4294.75	4293.5	583	2	0	0	385
6/30/2021 20:00	4294.75	4293.5	4295	4293.25	1442	2	0	-3	613.8
6/30/2021 20:05	4293.75	4292.25	4294	4292	952	1	0	-3	720.4
6/30/2021 20:10	4292.25	4293.75	4294	4292	956	1	0	0	860.8
6/30/2021 20:15	4293.5	4294	4294.5	4293.5	991	2	0	0	984.8
6/30/2021 20:20	4294	4295.75	4295.75	4294	841	2	3	0	1036.4
6/30/2021 20:25	4295.5	4297	4297.25	4295.5	1676	2	4	0	1083.2
6/30/2021 20:30	4297	4297	4297.5	4296.25	1030	2	4	0	1098.8
6/30/2021 20:35	4297.25	4296	4297.5	4295.75	709	2	3	0	1049.4
6/30/2021 20:40	4295.75	4296.75	4297.25	4295.75	613	2	4	0	973.8
6/30/2021 20:45	4296.75	4296.75	4297.25	4296.25	608	2	4	0	927.2
6/30/2021 20:50	4296.75	4296.5	4297	4296.25	442	2	4	0	680.4
6/30/2021 20:55	4296.25	4296.75	4297	4296.25	560	2	4	0	586.4
6/30/2021 21:00	4296.75	4297	4297.5	4296.25	775	2	4	0	599.6
6/30/2021 21:05	4297	4296.75	4297.75	4296.75	427	2	3	0	562.4
6/30/2021 21:10	4296.75	4297.25	4297.5	4296.75	428	2	2	0	526.4
6/30/2021 21:15	4297.25	4298	4298	4296.75	705	2	5	0	579
6/30/2021 21:20	4297.75	4297.75	4298.25	4297.5	493	3	3	0	565.6
6/30/2021 21:25	4297.75	4297.25	4297.75	4296.75	432	2	0	0	497
6/30/2021 21:30	4297.25	4296.75	4297.5	4296.75	680	2	0	0	547.6
6/30/2021 21:35	4296.75	4296.5	4297	4296.5	511	2	0	-1	564.2
6/30/2021 21:40	4296.5	4296.75	4297	4296.5	514	2	0	0	526
6/30/2021 21:45	4296.75	4296.5	4297	4295.5	704	2	0	0	568.2
6/30/2021 21:50	4296.5	4297.25	4297.25	4296.25	440	2	0	0	569.8
6/30/2021 21:55	4297.25	4297.5	4297.75	4297	501	2	2	0	534
6/30/2021 22:00	4297.25	4297.25	4297.75	4297.25	300	2	0	0	491.8
6/30/2021 22:05	4297.25	4296.5	4297.5	4296.5	266	2	0	0	442.2
6/30/2021 22:10	4296.5	4297	4297.25	4296.5	208	2	0	0	343
6/30/2021 22:15	4296.75	4296.75	4297	4296.5	260	2	0	0	307
6/30/2021 22:20	4296.75	4297	4297.25	4296.75	216	2	0	0	250
6/30/2021 22:25	4297	4297.25	4297.25	4296.5	129	2	0	0	215.8
6/30/2021 22:30	4297.25	4296.75	4297.25	4296.25	504	1	0	0	263.4
6/30/2021 22:35	4296.75	4297.25	4297.25	4296.5	482	2	0	0	318.2
6/30/2021 22:40	4297.5	4297.25	4297.5	4297	156	2	0	0	297.4
6/30/2021 22:45	4297.25	4297	4297.5	4297	211	2	0	0	296.4
6/30/2021 22:50	4297.25	4296.5	4297.25	4296.25	293	1	0	-2	329.2
6/30/2021 22:55	4296.5	4296.25	4296.5	4296.25	119	1	0	-3	252.2
6/30/2021 23:00	4296.25	4295.75	4296.5	4295.25	622	0	0	-3	280.2
6/30/2021 23:05	4295.5	4296.25	4296.25	4295.5	215	1	0	-2	292
6/30/2021 23:10	4296.25	4295.75	4296.25	4295.75	251	0	0	-2	300
6/30/2021 23:15	4295.75	4296.25	4296.25	4295.75	133	1	0	0	268
6/30/2021 23:20	4296.25	4296.75	4296.75	4296	367	1	0	0	317.6
6/30/2021 23:25	4296.5	4296.25	4297	4296	264	1	0	0	246
6/30/2021 23:30	4296	4296.5	4297.25	4295.75	495	1	0	0	302
6/30/2021 23:35	4296.5	4295.75	4296.75	4295.75	353	0	0	-2	322.4
6/30/2021 23:40	4295.75	4296	4296	4295.25	354	0	0	-2	366.6
6/30/2021 23:45	4295.75	4295.75	4296	4295.25	328	0	0	-2	358.8
6/30/2021 23:50	4295.75	4295.25	4296	4295	463	0	0	-3	398.6
6/30/2021 23:55	4295.25	4295.75	4296.25	4295	462	0	0	-2	392
7/1/2021 0:00	4296	4296.25	4296.5	4295.75	304	0	0	0	382.2
7/1/2021 0:05	4296.25	4296.5	4296.75	4296.25	250	1	0	0	361.4
7/1/2021 0:10	4296.75	4296.5	4297	4296.25	173	2	0	0	330.4
7/1/2021 0:15	4296.5	4296	4296.75	4296	181	0	0	0	274
7/1/2021 0:20	4296	4296	4296.25	4295.5	192	0	0	0	220
7/1/2021 0:25	4296	4296.25	4296.25	4295.75	166	0	0	0	192.4
7/1/2021 0:30	4296	4295.5	4296.25	4294.75	510	0	0	-2	244.4
7/1/2021 0:35	4295.25	4295.25	4295.5	4294.75	446	1	0	-2	299
7/1/2021 0:40	4295.25	4295.5	4295.75	4295.25	128	1	0	-2	288.4
7/1/2021 0:45	4295.5	4295.75	4295.75	4295.25	190	0	0	0	288
7/1/2021 0:50	4295.75	4295.25	4296	4294.25	447	1	0	-2	344.2
7/1/2021 0:55	4295	4295.25	4295.5	4294.75	276	0	0	-2	297.4
7/1/2021 1:00	4295.5	4295.75	4295.75	4295.25	196	0	0	0	247.4
7/1/2021 1:05	4295.75	4295.25	4296	4295.25	179	1	0	-2	257.6
7/1/2021 1:10	4295.25	4295.5	4295.75	4295	183	1	0	0	256.2
7/1/2021 1:15	4295.5	4295.25	4295.75	4294.5	402	1	0	-2	247.2
7/1/2021 1:20	4295.25	4295.25	4295.25	4295	198	1	0	-2	231.6
7/1/2021 1:25	4295	4295	4295.5	4294.75	245	1	0	-2	241.4
7/1/2021 1:30	4295.25	4295.75	4295.75	4295	324	1	1	0	270.4
7/1/2021 1:35	4296	4296	4296.25	4295.5	395	1	1	0	312.8
7/1/2021 1:40	4296.25	4296	4296.25	4295.75	148	2	2	0	262
7/1/2021 1:45	4296	4296.5	4296.5	4295.75	212	2	4	0	264.8
7/1/2021 1:50	4296.5	4296.5	4296.75	4296.25	233	2	4	0	262.4
7/1/2021 1:55	4296.5	4296.25	4296.5	4295.5	325	2	3	0	262.6
7/1/2021 2:00	4296.5	4295.75	4297	4295.25	723	2	0	0	328.2
7/1/2021 2:05	4295.75	4295.5	4296	4295.25	733	1	0	0	445.2
7/1/2021 2:10	4295.5	4296.5	4297	4295.5	541	3	2	0	511
7/1/2021 2:15	4296.75	4296	4296.75	4295.25	499	1	0	0	564.2
7/1/2021 2:20	4296.25	4295.25	4296.5	4294.75	786	1	0	0	656.4
7/1/2021 2:25	4295	4295.5	4295.5	4294.75	771	1	0	0	666
7/1/2021 2:30	4295.5	4295.5	4296.5	4295.5	519	1	0	0	623.2
7/1/2021 2:35	4295.5	4295	4295.75	4295	316	1	0	-3	578.2
7/1/2021 2:40	4295	4295.75	4295.75	4294.75	539	2	0	0	586.2
7/1/2021 2:45	4295.75	4295.25	4295.75	4294.75	535	1	0	0	536
7/1/2021 2:50	4295.25	4295.25	4295.5	4295	282	1	0	0	438.2
7/1/2021 2:55	4295.5	4295.5	4296.5	4295.5	725	2	0	0	479.4
7/1/2021 3:00	4295.5	4297.25	4297.25	4294.75	3133	2	3	0	1042.8
7/1/2021 3:05	4297.25	4296.75	4297.75	4296	2329	2	2	0	1400.8
7/1/2021 3:10	4296.75	4297.5	4298.25	4296.25	2602	2	3	0	1814.2
7/1/2021 3:15	4297.5	4298	4299.25	4297	3059	2	2	0	2369.6
7/1/2021 3:20	4298.25	4300.25	4301.25	4297.5	3997	2	5	0	3024
7/1/2021 3:25	4300	4300.5	4301.25	4299.5	2408	2	6	0	2879
7/1/2021 3:30	4300.75	4301	4301.5	4300.75	3370	3	6	0	3087.2
7/1/2021 3:35	4301.25	4303	4304.75	4301	4868	3	6	0	3540.4
7/1/2021 3:40	4303	4302.25	4304	4302	1791	3	5	0	3286.8
7/1/2021 3:45	4302.25	4303.25	4303.75	4302.25	1500	3	6	0	2787.4
7/1/2021 3:50	4303.5	4303.25	4303.75	4302.75	1525	3	6	0	2610.8
7/1/2021 3:55	4303.25	4303.5	4305.5	4302.75	3769	3	5	0	2690.6
7/1/2021 4:00	4303.75	4304.75	4305.25	4303.25	2688	3	6	0	2254.6
7/1/2021 4:05	4304.75	4305	4305.5	4304.5	1811	3	6	0	2258.6
7/1/2021 4:10	4305	4302	4305.75	4302	2735	3	0	0	2505.6
7/1/2021 4:15	4302.25	4301.25	4302.75	4301.25	3135	3	0	-1	2827.6
7/1/2021 4:20	4301.5	4300.5	4301.75	4299.75	2688	3	0	-1	2611.4
7/1/2021 4:25	4300.25	4301	4301.5	4300.25	2044	3	0	-1	2482.6
7/1/2021 4:30	4300.75	4300.25	4301.25	4299.5	1889	3	0	-2	2498.2
7/1/2021 4:35	4300.5	4300	4301	4299.25	2551	3	0	-2	2461.4
7/1/2021 4:40	4300	4299.75	4300.5	4299.5	2014	2	0	-2	2237.2
7/1/2021 4:45	4300	4299.5	4300	4299.25	1089	2	0	-2	1917.4
7/1/2021 4:50	4299.25	4299.25	4299.5	4298.5	725	2	0	-4	1653.6
7/1/2021 4:55	4299.25	4298.75	4299.5	4298.75	807	2	0	-4	1437.2
7/1/2021 5:00	4298.75	4298.25	4299	4297.5	1521	2	0	-4	1231.2
7/1/2021 5:05	4298.25	4296	4298.5	4295.5	1972	1	0	-5	1222.8
7/1/2021 5:10	4296	4296.25	4296.5	4294.5	1699	1	0	-4	1344.8
7/1/2021 5:15	4296	4295.25	4296.25	4294.5	1068	1	0	-5	1413.4
7/1/2021 5:20	4295.25	4294.25	4295.25	4293.75	1478	1	0	-6	1547.6
7/1/2021 5:25	4294.25	4296.25	4296.75	4294	1500	1	0	-3	1543.4
7/1/2021 5:30	4296.25	4296.25	4296.5	4295.25	842	1	0	-2	1317.4
7/1/2021 5:35	4296	4295.5	4296.25	4295.5	666	1	0	-2	1110.8
7/1/2021 5:40	4295.75	4293.25	4295.75	4292.25	1584	1	0	-4	1214
7/1/2021 5:45	4293.25	4292	4294.5	4292	2612	1	0	-6	1440.8
7/1/2021 5:50	4292	4294	4294.25	4291.25	1497	1	0	-3	1440.2
7/1/2021 5:55	4293.75	4294.25	4295	4293.75	1875	1	0	-2	1646.8
7/1/2021 6:00	4294.25	4292.25	4294.25	4291.5	1420	1	0	-3	1797.6
7/1/2021 6:05	4292.25	4293	4293.5	4291.75	1503	1	0	-2	1781.4
7/1/2021 6:10	4293	4293	4293.75	4292.5	2402	1	0	-2	1739.4
7/1/2021 6:15	4293.25	4292.25	4293.5	4292	1537	1	0	-3	1747.4
7/1/2021 6:20	4292.25	4290.5	4292.25	4290.25	1800	1	0	-5	1732.4
7/1/2021 6:25	4290.5	4289.5	4290.5	4288.5	3480	1	0	-6	2144.4
7/1/2021 6:30	4289.25	4290.75	4291	4288	2812	1	0	-3	2406.2
7/1/2021 6:35	4290.75	4289.75	4290.75	4288.75	2232	1	0	-2	2372.2
7/1/2021 6:40	4289.75	4288	4290.25	4287.25	4056	1	0	-5	2876
7/1/2021 6:45	4288.25	4289.25	4290	4287	2419	1	0	-2	2999.8
7/1/2021 6:50	4289	4287.5	4289	4286	2636	1	0	-4	2831
7/1/2021 6:55	4287.5	4287.5	4288.25	4286	2061	1	0	-4	2680.8
7/1/2021 7:00	4287.5	4288.25	4289.25	4286.25	3865	1	0	-2	3007.4
7/1/2021 7:05	4288	4288	4289.5	4287	3261	1	0	-2	2848.4
7/1/2021 7:10	4288.25	4288.5	4290	4287.75	1838	1	0	0	2732.2
7/1/2021 7:15	4288.5	4288.75	4289.75	4288.25	1043	1	0	0	2413.6
7/1/2021 7:20	4288.75	4288.25	4289.25	4287.75	1490	1	0	0	2299.4
7/1/2021 7:25	4288.5	4289.5	4289.75	4288.25	1978	1	1	0	1922
7/1/2021 7:30	4289.25	4290.75	4291.5	4289.25	4437	1	1	0	2157.2
7/1/2021 7:35	4290.75	4292.75	4293.25	4290.5	3302	1	4	0	2450
7/1/2021 7:40	4293	4293	4293.75	4292.25	3494	1	4	0	2940.2
7/1/2021 7:45	4293.25	4293.5	4294.5	4292.75	1961	2	4	0	3034.4
7/1/2021 7:50	4293.5	4293.5	4294.25	4293	1582	2	4	0	2955.2
7/1/2021 7:55	4293.75	4295.5	4295.5	4293.75	1497	3	5	0	2367.2
7/1/2021 8:00	4295.5	4296	4297	4295.25	2942	3	5	0	2295.2
7/1/2021 8:05	4296	4295	4296	4294	2880	3	3	0	2172.4
7/1/2021 8:10	4295.25	4295.5	4295.5	4294.75	1361	3	5	0	2052.4
7/1/2021 8:15	4295.5	4294.25	4295.5	4294.25	1201	3	2	0	1976.2
7/1/2021 8:20	4294.25	4294.5	4295.25	4293.5	1664	3	0	0	2009.6
7/1/2021 8:25	4294.5	4293.25	4295	4293.25	912	2	0	0	1603.6
7/1/2021 8:30	4293.25	4295.25	4295.5	4292.25	2997	3	2	0	1627
7/1/2021 8:35	4295.25	4294	4295.25	4294	1349	3	0	0	1624.6
7/1/2021 8:40	4294.25	4292.75	4295	4292.75	1978	2	0	-1	1780
7/1/2021 8:45	4292.75	4292.5	4293.25	4292	2618	2	0	-2	1970.8
7/1/2021 8:50	4292.75	4293	4294	4292.5	2229	3	0	-1	2234.2
7/1/2021 8:55	4293	4293.25	4293.5	4292.5	1959	3	0	0	2026.6
7/1/2021 9:00	4293.5	4293	4294.5	4292.75	3840	3	0	0	2524.8
7/1/2021 9:05	4293.25	4293	4293.75	4292.25	2310	3	0	0	2591.2
7/1/2021 9:10	4293	4293.5	4294.25	4293	2387	3	0	0	2545
7/1/2021 9:15	4293.5	4295	4295.5	4293.5	2496	3	1	0	2598.4
7/1/2021 9:20	4295	4295	4295.5	4294.25	2519	3	1	0	2710.4
7/1/2021 9:25	4295	4294	4295.25	4293.5	5152	3	0	0	2972.8
7/1/2021 9:30	4294.25	4297	4298.5	4293.25	33779	2	2	0	9266.6
7/1/2021 9:35	4297	4295	4297.25	4293.75	15746	3	0	0	11938.4
7/1/2021 9:40	4295	4298.5	4298.75	4294.75	11461	2	3	0	13731.4
7/1/2021 9:45	4298.25	4299.25	4300.25	4298.25	17613	3	4	0	16750.2
7/1/2021 9:50	4299.25	4297.5	4299.75	4297.5	13340	3	3	0	18387.8
7/1/2021 9:55	4297.5	4298.5	4299.5	4297	9508	3	2	0	13533.6
7/1/2021 10:00	4298.75	4299.75	4300.25	4296.25	14662	3	3	0	13316.8
7/1/2021 10:05	4299.75	4301	4301.5	4299	13312	3	5	0	13687
7/1/2021 10:10	4301	4300.75	4301.5	4299.75	10050	3	4	0	12174.4
7/1/2021 10:15	4300.75	4299.5	4302	4299	12987	3	3	0	12103.8
7/1/2021 10:20	4299.5	4298.5	4299.75	4298.25	12239	3	0	0	12650
7/1/2021 10:25	4298.5	4299.25	4299.5	4297.75	10690	3	0	0	11855.6
7/1/2021 10:30	4299.25	4299.25	4299.75	4297.75	13373	3	0	0	11867.8
7/1/2021 10:35	4299.25	4299.75	4301.25	4299	10668	3	0	0	11991.4
7/1/2021 10:40	4299.75	4301.25	4301.25	4299	7825	3	3	0	10959
7/1/2021 10:45	4301	4300	4301.5	4299.75	8242	3	0	0	10159.6
7/1/2021 10:50	4300.25	4301	4303	4300	10660	3	2	0	10153.6
7/1/2021 10:55	4300.75	4300.5	4301.25	4299.5	7377	3	0	0	8954.4
7/1/2021 11:00	4300.25	4302	4302.5	4300	10368	3	3	0	8894.4
7/1/2021 11:05	4301.75	4300.25	4302.75	4299.75	12095	3	0	0	9748.4
7/1/2021 11:10	4300.25	4297.75	4300.25	4297.25	14224	3	0	-3	10944.8
7/1/2021 11:15	4297.75	4296.5	4299.25	4295.5	11642	2	0	-3	11141.2
7/1/2021 11:20	4296.25	4295	4297.25	4294	13779	1	0	-4	12421.6
7/1/2021 11:25	4295	4298.75	4299.25	4295	11370	2	0	0	12622
7/1/2021 11:30	4298.75	4298.75	4300	4298.25	9047	2	0	0	12012.4
7/1/2021 11:35	4298.75	4299.25	4300	4298.5	6342	2	0	0	10436
7/1/2021 11:40	4299.25	4299.25	4300.25	4298.5	5340	2	0	0	9175.6
7/1/2021 11:45	4299	4299.75	4300	4298.5	4106	2	0	0	7241
7/1/2021 11:50	4300	4301.25	4301.75	4299.75	5683	2	3	0	6103.6
7/1/2021 11:55	4301.25	4301	4302.25	4300.5	7376	2	1	0	5769.4
7/1/2021 12:00	4301	4301.5	4302	4300.25	5211	2	4	0	5543.2
7/1/2021 12:05	4301.5	4301.75	4302	4301.25	4863	2	4	0	5447.8
7/1/2021 12:10	4301.75	4300.75	4301.75	4300.25	4036	1	1	0	5433.8
7/1/2021 12:15	4300.5	4300.25	4301.5	4300	4859	1	0	0	5269
7/1/2021 12:20	4300.5	4300.75	4301	4299.5	3852	2	0	0	4564.2
7/1/2021 12:25	4300.75	4301	4301.5	4300.25	2869	2	0	0	4095.8
7/1/2021 12:30	4301	4301.25	4301.75	4300.5	6457	2	0	0	4414.6
7/1/2021 12:35	4301	4300	4301.25	4299.75	3652	2	0	-1	4337.8
7/1/2021 12:40	4299.75	4300.5	4301.25	4299.5	4746	2	0	0	4315.2
7/1/2021 12:45	4300.75	4300.25	4301.25	4300	3209	1	0	0	4186.6
7/1/2021 12:50	4300.25	4300	4301.25	4299.5	3989	2	0	0	4410.6
7/1/2021 12:55	4300	4300.5	4301	4299.75	3262	1	0	0	3771.6
7/1/2021 13:00	4300.5	4300.5	4301	4299.75	2140	2	0	0	3469.2
7/1/2021 13:05	4300.5	4302.25	4302.5	4300.5	3915	2	3	0	3303
7/1/2021 13:10	4302.25	4301.5	4302.25	4301	4259	2	2	0	3513
7/1/2021 13:15	4301.5	4302	4302.5	4301.25	3709	2	4	0	3457
7/1/2021 13:20	4302	4302.75	4302.75	4301.75	4536	2	4	0	3711.8
7/1/2021 13:25	4302.5	4303	4303.25	4302.5	5475	2	4	0	4378.8
7/1/2021 13:30	4303	4305	4305.25	4302.5	6477	3	5	0	4891.2
7/1/2021 13:35	4305	4307	4307.75	4304.25	15023	3	6	0	7044
7/1/2021 13:40	4307	4306.25	4307.5	4305.75	7100	3	5	0	7722.2
7/1/2021 13:45	4306	4305.75	4307	4305.25	5306	3	3	0	7876.2
7/1/2021 13:50	4305.75	4305.5	4306.25	4305	6923	3	2	0	8165.8
7/1/2021 13:55	4305.5	4304.75	4305.75	4304.25	5725	3	0	0	8015.4
7/1/2021 14:00	4304.75	4305.25	4305.75	4303.75	7205	3	2	0	6451.8
7/1/2021 14:05	4305.25	4305.5	4306	4304.75	5090	3	2	0	6049.8
7/1/2021 14:10	4305.5	4304.75	4305.5	4304.5	4520	3	0	0	5892.6
7/1/2021 14:15	4305	4306	4306.75	4304.75	4647	3	2	0	5437.4
7/1/2021 14:20	4306	4307	4307.25	4305.5	4656	3	3	0	5223.6
7/1/2021 14:25	4306.75	4307.25	4307.75	4306.75	5213	3	4	0	4825.2
7/1/2021 14:30	4307.5	4308.75	4308.75	4307.25	7371	3	6	0	5281.4
7/1/2021 14:35	4308.75	4308.25	4309.5	4307.25	9169	3	4	0	6211.2
7/1/2021 14:40	4308.25	4309	4309.5	4307.75	4278	3	6	0	6137.4
7/1/2021 14:45	4309.25	4309.25	4309.75	4308.5	5709	3	6	0	6348
7/1/2021 14:50	4309.25	4308.5	4309.75	4308.25	5026	3	3	0	6310.6
7/1/2021 14:55	4308.5	4309.5	4309.75	4308.5	5407	3	5	0	5917.8
7/1/2021 15:00	4309.75	4309.5	4310.75	4309.25	10106	3	4	0	6105.2
7/1/2021 15:05	4309.75	4310	4310	4308	7674	3	6	0	6784.4
7/1/2021 15:10	4310	4309.5	4310.5	4309.25	6858	3	2	0	7014.2
7/1/2021 15:15	4309.75	4309.5	4310	4308.5	9179	3	2	0	7844.8
7/1/2021 15:20	4309.5	4309.75	4310.25	4308.75	6489	3	2	0	8061.2
7/1/2021 15:25	4310	4308.5	4310	4308	6311	3	0	0	7302.2
7/1/2021 15:30	4308.75	4309.75	4310.5	4308.75	11771	3	0	0	8121.6
7/1/2021 15:35	4309.75	4308.75	4310.25	4308	6900	3	0	0	8130
7/1/2021 15:40	4308.75	4307.5	4309.25	4307.5	8704	3	0	-1	8035
7/1/2021 15:45	4307.75	4308.25	4309	4306.75	12764	3	0	0	9290
7/1/2021 15:50	4308.5	4307.5	4309.75	4306.25	18825	2	0	-2	11792.8
7/1/2021 15:55	4307.25	4310.75	4312	4307.25	63716	3	2	0	22181.8
7/1/2021 16:00	4310.5	4310.25	4311.5	4309.75	15436	3	2	0	23889
7/1/2021 16:05	4310.5	4309.25	4310.5	4308.5	7739	3	0	0	23696
7/1/2021 16:10	4309	4308.25	4309	4307.75	4439	2	0	0	22031
7/1/2021 16:15	4308	4309	4309	4308	599	2	0	0	18385.8
7/1/2021 16:20	4308.75	4308.5	4309	4308.25	508	2	0	0	5744.2
7/1/2021 16:25	4308.5	4308.25	4309	4308	415	2	0	0	2740
7/1/2021 16:30	4308.25	4309	4309.25	4308	611	2	0	0	1314.4
7/1/2021 16:35	4309.25	4309	4309.25	4308.75	285	2	0	0	483.6
7/1/2021 16:40	4309	4309	4309.5	4308.75	644	2	0	0	492.6
7/1/2021 16:45	4309	4308.75	4309.5	4308.75	841	1	0	0	559.2
7/1/2021 16:50	4309	4309.75	4310	4308.75	1095	2	0	0	695.2
7/1/2021 16:55	4309.75	4309.5	4310.75	4309	1289	2	0	0	830.8
7/1/2021 18:00	4309.75	4309	4310	4308.5	622	1	0	0	898.2
7/1/2021 18:05	4309	4308.5	4309.25	4308	628	1	0	-1	895
7/1/2021 18:10	4308.5	4309	4309	4308.5	515	1	0	0	829.8
7/1/2021 18:15	4309	4310	4310.75	4309	859	2	2	0	782.6
7/1/2021 18:20	4310	4310	4310.5	4309.5	418	2	2	0	608.4
7/1/2021 18:25	4310.25	4310.25	4310.5	4309.75	339	2	3	0	551.8
7/1/2021 18:30	4310.5	4310.5	4310.75	4310	261	2	4	0	478.4
7/1/2021 18:35	4310.5	4310.75	4311	4310.25	418	2	4	0	459
7/1/2021 18:40	4310.75	4310.25	4310.75	4310.25	151	2	3	0	317.4
7/1/2021 18:45	4310.25	4310.25	4310.5	4310	165	2	3	0	266.8
7/1/2021 18:50	4310.5	4310.5	4310.75	4310.25	201	2	3	0	239.2
7/1/2021 18:55	4310.25	4310.75	4310.75	4310.25	196	2	4	0	226.2
7/1/2021 19:00	4310.75	4311.5	4311.5	4310.5	355	2	5	0	213.6
7/1/2021 19:05	4311.5	4311.25	4311.5	4311.25	92	2	4	0	201.8
7/1/2021 19:10	4311.25	4311.5	4311.75	4311.25	263	2	4	0	221.4
7/1/2021 19:15	4311.75	4311	4311.75	4311	137	2	2	0	208.6
7/1/2021 19:20	4311	4311.5	4311.75	4311	159	2	3	0	201.2
7/1/2021 19:25	4311.25	4311.5	4311.5	4311.25	193	2	3	0	168.8
7/1/2021 19:30	4311.25	4311.25	4311.5	4311	117	2	1	0	173.8
7/1/2021 19:35	4311.25	4310.75	4311.5	4310.75	107	2	0	0	142.6
7/1/2021 19:40	4310.75	4310.5	4311	4310.5	195	3	0	-1	154.2
7/1/2021 19:45	4310.5	4310.5	4310.75	4310.25	252	2	0	-1	172.8
7/1/2021 19:50	4310.75	4309.75	4310.75	4309.75	550	3	0	-4	244.2
7/1/2021 19:55	4309.75	4309.5	4310.25	4309.25	617	1	0	-4	344.2
7/1/2021 20:00	4309.25	4310	4310.25	4309.25	777	3	0	-3	478.2
7/1/2021 20:05	4310	4311.5	4311.75	4310	839	2	3	0	607
7/1/2021 20:10	4311.5	4312	4312.5	4311.5	770	2	3	0	710.6
7/1/2021 20:15	4312.25	4313	4314	4311.75	1069	2	4	0	814.4
7/1/2021 20:20	4312.75	4312.75	4313.25	4312.5	275	2	2	0	746
7/1/2021 20:25	4312.75	4312.75	4313.25	4312.25	444	2	2	0	679.4
7/1/2021 20:30	4313	4312.75	4313.25	4312.25	458	2	2	0	603.2
7/1/2021 20:35	4313	4312.75	4313.25	4312.75	273	2	2	0	503.8
7/1/2021 20:40	4312.75	4313.25	4313.75	4312.75	419	2	4	0	373.8
7/1/2021 20:45	4313.25	4314	4314.25	4313.25	373	2	6	0	393.4
7/1/2021 20:50	4314	4313.5	4314.5	4313.25	553	2	3	0	415.2
7/1/2021 20:55	4313.5	4314	4314.25	4313.5	473	2	5	0	418.2
7/1/2021 21:00	4314.25	4314	4314.75	4313.75	566	2	3	0	476.8
7/1/2021 21:05	4313.75	4313.75	4314	4313.25	387	2	2	0	470.4
7/1/2021 21:10	4313.75	4314.75	4314.75	4313.5	410	3	5	0	477.8
7/1/2021 21:15	4314.75	4314.5	4315	4314.25	781	3	5	0	523.4
7/1/2021 21:20	4314.5	4313.25	4314.75	4313	725	2	0	0	573.8
7/1/2021 21:25	4313.25	4313.25	4313.75	4312.75	764	2	0	0	613.4
7/1/2021 21:30	4313.25	4312	4313.25	4311.5	1269	2	0	-2	789.8
7/1/2021 21:35	4311.75	4312.75	4313	4311.25	730	2	0	0	853.8
7/1/2021 21:40	4312.75	4311.5	4312.75	4311.25	730	2	0	-3	843.6
7/1/2021 21:45	4311.25	4312.25	4312.5	4311.25	443	2	0	-2	787.2
7/1/2021 21:50	4312	4311.75	4312.25	4311.25	816	2	0	-4	797.6
7/1/2021 21:55	4311.75	4310.75	4312.25	4310.75	570	1	0	-4	657.8
7/1/2021 22:00	4310.75	4311	4311.5	4310.5	432	1	0	-4	598.2
7/1/2021 22:05	4311	4312.25	4312.25	4310.75	364	2	0	-1	525
7/1/2021 22:10	4312.25	4312.25	4313	4312	401	2	0	0	516.6
7/1/2021 22:15	4312.5	4312	4312.5	4311.75	185	2	0	0	390.4
7/1/2021 22:20	4312	4312	4312.75	4311.75	262	1	0	0	328.8
7/1/2021 22:25	4312	4311.75	4312.5	4311.5	292	0	0	0	300.8
7/1/2021 22:30	4311.75	4311.75	4312	4311	348	0	0	0	297.6
7/1/2021 22:35	4312	4312.5	4312.5	4312	394	1	0	0	296.2
7/1/2021 22:40	4312.5	4312.75	4313	4312.25	289	2	1	0	317
7/1/2021 22:45	4312.75	4312.75	4313	4312	490	1	2	0	362.6
